dataset_uuid,tag_name
393ea51c-0160-4f5e-b9c0-8bac885dd575,transportation
393ea51c-0160-4f5e-b9c0-8bac885dd575,spending
393ea51c-0160-4f5e-b9c0-8bac885dd575,local
67ddb0da-fcd9-4e30-b6cd-801f03c98913,grants
67ddb0da-fcd9-4e30-b6cd-801f03c98913,agriculture
67ddb0da-fcd9-4e30-b6cd-801f03c98913,census
67ddb0da-fcd9-4e30-b6cd-801f03c98913,biodiversity
0e692059-2522-4c28-99df-070d18f5b0f3,gdp
0e692059-2522-4c28-99df-070d18f5b0f3,contracts
0e692059-2522-4c28-99df-070d18f5b0f3,census
898015b2-e6d8-4f4e-abe6-67124437ccfa,inflation
898015b2-e6d8-4f4e-abe6-67124437ccfa,infrastructure
c1fd9387-1ebb-41f8-85dd-776531eba6f0,mapping
c1fd9387-1ebb-41f8-85dd-776531eba6f0,environment
fa729434-494c-4f73-888a-9477fbe86056,agriculture
fa729434-494c-4f73-888a-9477fbe86056,gis
fa729434-494c-4f73-888a-9477fbe86056,open-data
fa729434-494c-4f73-888a-9477fbe86056,wildfire
fa729434-494c-4f73-888a-9477fbe86056,tax
fa729434-494c-4f73-888a-9477fbe86056,budget
12e1e9ae-d493-4fa8-b788-6eeaf749e539,remote-sensing
12e1e9ae-d493-4fa8-b788-6eeaf749e539,energy
12e1e9ae-d493-4fa8-b788-6eeaf749e539,budget
12e1e9ae-d493-4fa8-b788-6eeaf749e539,mortality
12e1e9ae-d493-4fa8-b788-6eeaf749e539,finance
12e1e9ae-d493-4fa8-b788-6eeaf749e539,housing
0daf204d-b460-4c8b-b905-b9640522cee6,statistics
0daf204d-b460-4c8b-b905-b9640522cee6,satellite
be49cba4-6c36-433c-9138-23e4e345b393,grants
be49cba4-6c36-433c-9138-23e4e345b393,contracts
0fea4798-0548-4255-9fbb-8e6afad431a7,employment
0fea4798-0548-4255-9fbb-8e6afad431a7,climate-change
0fea4798-0548-4255-9fbb-8e6afad431a7,csv
68b04e45-a461-4ef6-8f17-c3debce3324d,air-quality
68b04e45-a461-4ef6-8f17-c3debce3324d,agriculture
68b04e45-a461-4ef6-8f17-c3debce3324d,energy
68b04e45-a461-4ef6-8f17-c3debce3324d,statistics
fb6fe286-bfd8-453f-b786-43d0f6690b3a,finance
fb6fe286-bfd8-453f-b786-43d0f6690b3a,health
fb6fe286-bfd8-453f-b786-43d0f6690b3a,procurement
fb6fe286-bfd8-453f-b786-43d0f6690b3a,survey
fb6fe286-bfd8-453f-b786-43d0f6690b3a,geojson
29e8b03f-50af-42e6-9ad6-28274ad79551,housing
29e8b03f-50af-42e6-9ad6-28274ad79551,population
29e8b03f-50af-42e6-9ad6-28274ad79551,statistics
29e8b03f-50af-42e6-9ad6-28274ad79551,open-data
29e8b03f-50af-42e6-9ad6-28274ad79551,csv
430400f5-84ff-4ab7-b921-c7ef971a514e,budget
430400f5-84ff-4ab7-b921-c7ef971a514e,csv
430400f5-84ff-4ab7-b921-c7ef971a514e,agriculture
430400f5-84ff-4ab7-b921-c7ef971a514e,vaccination
430400f5-84ff-4ab7-b921-c7ef971a514e,air-quality
430400f5-84ff-4ab7-b921-c7ef971a514e,housing
05d6136a-49e9-4212-81ce-e6918acacab2,annual
05d6136a-49e9-4212-81ce-e6918acacab2,wildfire
05d6136a-49e9-4212-81ce-e6918acacab2,earthquake
05d6136a-49e9-4212-81ce-e6918acacab2,procurement
05d6136a-49e9-4212-81ce-e6918acacab2,contracts
05d6136a-49e9-4212-81ce-e6918acacab2,grants
b6d3b645-e38b-4582-9c38-3a5f79b49d15,housing
b6d3b645-e38b-4582-9c38-3a5f79b49d15,gis
b6d3b645-e38b-4582-9c38-3a5f79b49d15,time-series
76ac6d08-65d7-4642-a6c9-99a8851a1b32,health
76ac6d08-65d7-4642-a6c9-99a8851a1b32,annual
76ac6d08-65d7-4642-a6c9-99a8851a1b32,biodiversity
76ac6d08-65d7-4642-a6c9-99a8851a1b32,hurricane
76ac6d08-65d7-4642-a6c9-99a8851a1b32,remote-sensing
76ac6d08-65d7-4642-a6c9-99a8851a1b32,census
9be23e76-b3e8-4fd2-919e-fe760a65d9f7,tax
9be23e76-b3e8-4fd2-919e-fe760a65d9f7,wildfire
9be23e76-b3e8-4fd2-919e-fe760a65d9f7,infrastructure
06947f00-8349-4b6e-8b47-461394da9258,mortality
06947f00-8349-4b6e-8b47-461394da9258,state
77154444-9d9c-465b-acdb-6e7367688610,local
77154444-9d9c-465b-acdb-6e7367688610,vaccination
77154444-9d9c-465b-acdb-6e7367688610,budget
77154444-9d9c-465b-acdb-6e7367688610,health
77154444-9d9c-465b-acdb-6e7367688610,population
77154444-9d9c-465b-acdb-6e7367688610,csv
74d00426-958f-4711-93a9-b0beb6a14156,transportation
74d00426-958f-4711-93a9-b0beb6a14156,vaccination
03a3fe6b-c7b8-4238-a3e0-f815cf4bb2bc,statistics
03a3fe6b-c7b8-4238-a3e0-f815cf4bb2bc,remote-sensing
03a3fe6b-c7b8-4238-a3e0-f815cf4bb2bc,geojson
03a3fe6b-c7b8-4238-a3e0-f815cf4bb2bc,agriculture
03a3fe6b-c7b8-4238-a3e0-f815cf4bb2bc,employment
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,mapping
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,health
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,gis
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,census
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,employment
7c6dd6bb-47df-49de-83cf-f9ac25b60caa,grants
644743a1-fc4d-483e-838a-27d20942cf08,state
644743a1-fc4d-483e-838a-27d20942cf08,wildfire
644743a1-fc4d-483e-838a-27d20942cf08,air-quality
644743a1-fc4d-483e-838a-27d20942cf08,education
644743a1-fc4d-483e-838a-27d20942cf08,covid-19
644743a1-fc4d-483e-838a-27d20942cf08,statistics
025f84fa-1076-448e-aa14-9bc0ab0a061e,time-series
025f84fa-1076-448e-aa14-9bc0ab0a061e,gdp
025f84fa-1076-448e-aa14-9bc0ab0a061e,infrastructure
025f84fa-1076-448e-aa14-9bc0ab0a061e,state
025f84fa-1076-448e-aa14-9bc0ab0a061e,public-safety
025f84fa-1076-448e-aa14-9bc0ab0a061e,earthquake
d3fed706-4a35-45c6-9afd-adac80337925,employment
d3fed706-4a35-45c6-9afd-adac80337925,energy
d3fed706-4a35-45c6-9afd-adac80337925,spending
d3fed706-4a35-45c6-9afd-adac80337925,education
fa3dd8b5-aa68-43b5-896a-cac14535c7d8,mortality
fa3dd8b5-aa68-43b5-896a-cac14535c7d8,climate-change
fa3dd8b5-aa68-43b5-896a-cac14535c7d8,satellite
08e70e46-988c-406b-a05b-b9b5f9dede63,survey
08e70e46-988c-406b-a05b-b9b5f9dede63,biodiversity
a2c0be65-34a0-4a31-90b5-479ec3d24592,employment
a2c0be65-34a0-4a31-90b5-479ec3d24592,health
a2c0be65-34a0-4a31-90b5-479ec3d24592,population
a2c0be65-34a0-4a31-90b5-479ec3d24592,gis
c3c902c3-f11f-4037-902d-09a21979092a,water-quality
c3c902c3-f11f-4037-902d-09a21979092a,satellite
c3c902c3-f11f-4037-902d-09a21979092a,climate-change
c3c902c3-f11f-4037-902d-09a21979092a,transportation
4f1848db-7abf-481d-b4ba-aa2009836756,employment
4f1848db-7abf-481d-b4ba-aa2009836756,contracts
b6d72b07-9960-41e3-a93c-283f40a9b7fe,budget
b6d72b07-9960-41e3-a93c-283f40a9b7fe,gis
b6d72b07-9960-41e3-a93c-283f40a9b7fe,census
b6d72b07-9960-41e3-a93c-283f40a9b7fe,open-data
b6d72b07-9960-41e3-a93c-283f40a9b7fe,satellite
b6d72b07-9960-41e3-a93c-283f40a9b7fe,covid-19
eae1776e-017a-4ea9-ac66-d80678962166,api
eae1776e-017a-4ea9-ac66-d80678962166,public-safety
efd54838-b9a1-424e-833c-631dc5b9f75a,gis
efd54838-b9a1-424e-833c-631dc5b9f75a,procurement
efd54838-b9a1-424e-833c-631dc5b9f75a,federal
efd54838-b9a1-424e-833c-631dc5b9f75a,mapping
b2e6d050-33aa-4f22-b298-cfbe5b8e7356,csv
b2e6d050-33aa-4f22-b298-cfbe5b8e7356,open-data
b2e6d050-33aa-4f22-b298-cfbe5b8e7356,hurricane
b2e6d050-33aa-4f22-b298-cfbe5b8e7356,water-quality
322f3b6b-f3f1-40f4-a866-291655db8995,open-data
322f3b6b-f3f1-40f4-a866-291655db8995,csv
f6ce1d3f-fe03-48e9-bee8-c3feb2fa9c91,energy
f6ce1d3f-fe03-48e9-bee8-c3feb2fa9c91,environment
cfb2dc33-a1df-4bc4-8348-c4ade13018f1,local
cfb2dc33-a1df-4bc4-8348-c4ade13018f1,environment
cfb2dc33-a1df-4bc4-8348-c4ade13018f1,geojson
cfb2dc33-a1df-4bc4-8348-c4ade13018f1,employment
9172d198-5b81-49a7-a891-741d89d9a482,annual
9172d198-5b81-49a7-a891-741d89d9a482,statistics
9172d198-5b81-49a7-a891-741d89d9a482,transportation
9172d198-5b81-49a7-a891-741d89d9a482,local
9172d198-5b81-49a7-a891-741d89d9a482,employment
180ca1f6-40f6-486d-a42d-746e86ad1d8a,mortality
180ca1f6-40f6-486d-a42d-746e86ad1d8a,survey
180ca1f6-40f6-486d-a42d-746e86ad1d8a,housing
180ca1f6-40f6-486d-a42d-746e86ad1d8a,real-time
7a20c020-d189-4f33-80ee-5b25621bcd57,vaccination
7a20c020-d189-4f33-80ee-5b25621bcd57,earthquake
7a20c020-d189-4f33-80ee-5b25621bcd57,geojson
7a20c020-d189-4f33-80ee-5b25621bcd57,mapping
7a20c020-d189-4f33-80ee-5b25621bcd57,api
3ce803aa-7ab0-428a-a5e4-2827ef8747f6,local
3ce803aa-7ab0-428a-a5e4-2827ef8747f6,satellite
3ce803aa-7ab0-428a-a5e4-2827ef8747f6,time-series
775c769e-cf76-4923-bcd5-a83ec6867e51,population
775c769e-cf76-4923-bcd5-a83ec6867e51,hurricane
775c769e-cf76-4923-bcd5-a83ec6867e51,grants
775c769e-cf76-4923-bcd5-a83ec6867e51,water-quality
3edf9629-630b-4a9e-9077-141e2236cc55,api
3edf9629-630b-4a9e-9077-141e2236cc55,population
3edf9629-630b-4a9e-9077-141e2236cc55,mapping
585099fa-9b5b-48f8-b9be-dce6404beb1a,api
585099fa-9b5b-48f8-b9be-dce6404beb1a,public-safety
585099fa-9b5b-48f8-b9be-dce6404beb1a,inflation
585099fa-9b5b-48f8-b9be-dce6404beb1a,environment
39709653-a1af-4c6e-93e8-0aa3777c82a8,tax
39709653-a1af-4c6e-93e8-0aa3777c82a8,statistics
39709653-a1af-4c6e-93e8-0aa3777c82a8,public-safety
7601e3dd-10a1-4d03-ab1c-3edf036e3997,mortality
7601e3dd-10a1-4d03-ab1c-3edf036e3997,statistics
7601e3dd-10a1-4d03-ab1c-3edf036e3997,air-quality
f7fc8850-13de-4dcb-a9e3-0082dec35a8a,flood
f7fc8850-13de-4dcb-a9e3-0082dec35a8a,environment
f7fc8850-13de-4dcb-a9e3-0082dec35a8a,agriculture
f7fc8850-13de-4dcb-a9e3-0082dec35a8a,remote-sensing
f7fc8850-13de-4dcb-a9e3-0082dec35a8a,api
f7fc8850-13de-4dcb-a9e3-0082dec35a8a,education
30e254d0-b6e0-4c5c-bd16-98f4df61191d,air-quality
30e254d0-b6e0-4c5c-bd16-98f4df61191d,federal
30e254d0-b6e0-4c5c-bd16-98f4df61191d,local
30e254d0-b6e0-4c5c-bd16-98f4df61191d,energy
30e254d0-b6e0-4c5c-bd16-98f4df61191d,housing
8cdc9136-5664-4447-86cf-98cf4c8736bb,remote-sensing
8cdc9136-5664-4447-86cf-98cf4c8736bb,hurricane
8cdc9136-5664-4447-86cf-98cf4c8736bb,tax
8cdc9136-5664-4447-86cf-98cf4c8736bb,procurement
8cdc9136-5664-4447-86cf-98cf4c8736bb,budget
8cdc9136-5664-4447-86cf-98cf4c8736bb,survey
e19b90b4-7443-4dd3-aeac-2167e3e02dc8,agriculture
e19b90b4-7443-4dd3-aeac-2167e3e02dc8,contracts
e19b90b4-7443-4dd3-aeac-2167e3e02dc8,api
40d2d3f9-91a7-422a-9c9e-1079ad0439ec,real-time
40d2d3f9-91a7-422a-9c9e-1079ad0439ec,satellite
40d2d3f9-91a7-422a-9c9e-1079ad0439ec,energy
40d2d3f9-91a7-422a-9c9e-1079ad0439ec,gis
40d2d3f9-91a7-422a-9c9e-1079ad0439ec,mortality
c19edc0a-c00e-4460-b886-6e4716fa8121,energy
c19edc0a-c00e-4460-b886-6e4716fa8121,satellite
c19edc0a-c00e-4460-b886-6e4716fa8121,tax
c19edc0a-c00e-4460-b886-6e4716fa8121,real-time
c19edc0a-c00e-4460-b886-6e4716fa8121,flood
00a0a965-a5d2-485c-a0ad-048d769e3431,tax
00a0a965-a5d2-485c-a0ad-048d769e3431,state
00a0a965-a5d2-485c-a0ad-048d769e3431,health
00a0a965-a5d2-485c-a0ad-048d769e3431,agriculture
00a0a965-a5d2-485c-a0ad-048d769e3431,mortality
d9e9375a-9df7-4631-aacd-f0d38b143bf3,annual
d9e9375a-9df7-4631-aacd-f0d38b143bf3,census
d9e9375a-9df7-4631-aacd-f0d38b143bf3,api
d9e9375a-9df7-4631-aacd-f0d38b143bf3,contracts
d9e9375a-9df7-4631-aacd-f0d38b143bf3,inflation
69eb3f81-4fb4-41d8-ae32-cfd7f46a7419,procurement
69eb3f81-4fb4-41d8-ae32-cfd7f46a7419,json
a55706c0-08f4-4864-8a21-5ce5fa2a50af,housing
a55706c0-08f4-4864-8a21-5ce5fa2a50af,flood
a55706c0-08f4-4864-8a21-5ce5fa2a50af,biodiversity
b009f5e1-d482-40d1-b192-200874138f9e,federal
b009f5e1-d482-40d1-b192-200874138f9e,mortality
b009f5e1-d482-40d1-b192-200874138f9e,housing
b009f5e1-d482-40d1-b192-200874138f9e,environment
b009f5e1-d482-40d1-b192-200874138f9e,procurement
541a0700-7edb-4e41-9562-043e6692e4e4,contracts
541a0700-7edb-4e41-9562-043e6692e4e4,geojson
541a0700-7edb-4e41-9562-043e6692e4e4,time-series
541a0700-7edb-4e41-9562-043e6692e4e4,json
541a0700-7edb-4e41-9562-043e6692e4e4,state
541a0700-7edb-4e41-9562-043e6692e4e4,wildfire
d3eccc3a-8b30-4292-800e-c0d0e5b00739,hurricane
d3eccc3a-8b30-4292-800e-c0d0e5b00739,local
1d3190c8-d435-4493-83cf-ce1ae7386da8,contracts
1d3190c8-d435-4493-83cf-ce1ae7386da8,procurement
1d3190c8-d435-4493-83cf-ce1ae7386da8,water-quality
1d3190c8-d435-4493-83cf-ce1ae7386da8,gdp
040cd6d9-12fc-49e9-912b-125fca5561c3,flood
040cd6d9-12fc-49e9-912b-125fca5561c3,transportation
6691b088-f2ba-41bb-910b-70cb6b4d8167,hurricane
6691b088-f2ba-41bb-910b-70cb6b4d8167,annual
383217bf-46b5-4328-89bc-67934b801f69,health
383217bf-46b5-4328-89bc-67934b801f69,demographics
383217bf-46b5-4328-89bc-67934b801f69,time-series
de8dfe44-d141-4d6b-98a3-31e6c9b2e814,satellite
de8dfe44-d141-4d6b-98a3-31e6c9b2e814,transportation
de8dfe44-d141-4d6b-98a3-31e6c9b2e814,environment
830cf0e0-d440-4356-afeb-62c4f88d7336,api
830cf0e0-d440-4356-afeb-62c4f88d7336,population
830cf0e0-d440-4356-afeb-62c4f88d7336,environment
830cf0e0-d440-4356-afeb-62c4f88d7336,procurement
830cf0e0-d440-4356-afeb-62c4f88d7336,hurricane
830cf0e0-d440-4356-afeb-62c4f88d7336,time-series
d204e69a-f764-44bf-8713-50fc7b797471,contracts
d204e69a-f764-44bf-8713-50fc7b797471,api
d204e69a-f764-44bf-8713-50fc7b797471,flood
d204e69a-f764-44bf-8713-50fc7b797471,census
d204e69a-f764-44bf-8713-50fc7b797471,environment
592bb6ac-4341-4698-8e53-0dab230f69ce,statistics
592bb6ac-4341-4698-8e53-0dab230f69ce,housing
592bb6ac-4341-4698-8e53-0dab230f69ce,satellite
592bb6ac-4341-4698-8e53-0dab230f69ce,population
9c2bca5d-328a-48ba-aedd-9bff175dec20,wildfire
9c2bca5d-328a-48ba-aedd-9bff175dec20,csv
15020084-3df7-4f1b-9533-68425740777d,gdp
15020084-3df7-4f1b-9533-68425740777d,time-series
15020084-3df7-4f1b-9533-68425740777d,mapping
15020084-3df7-4f1b-9533-68425740777d,housing
15020084-3df7-4f1b-9533-68425740777d,budget
15020084-3df7-4f1b-9533-68425740777d,environment
41cf2d2d-4285-478e-9db6-7784ef86e25b,infrastructure
41cf2d2d-4285-478e-9db6-7784ef86e25b,gis
41cf2d2d-4285-478e-9db6-7784ef86e25b,mortality
41cf2d2d-4285-478e-9db6-7784ef86e25b,earthquake
41cf2d2d-4285-478e-9db6-7784ef86e25b,covid-19
b06edf97-bd1b-4a8a-b3fa-aea31b06480e,air-quality
b06edf97-bd1b-4a8a-b3fa-aea31b06480e,json
b06edf97-bd1b-4a8a-b3fa-aea31b06480e,flood
b06edf97-bd1b-4a8a-b3fa-aea31b06480e,procurement
4587d1f4-dad8-4fc7-a840-0363e22e6b96,csv
4587d1f4-dad8-4fc7-a840-0363e22e6b96,mapping
4587d1f4-dad8-4fc7-a840-0363e22e6b96,api
4587d1f4-dad8-4fc7-a840-0363e22e6b96,federal
4587d1f4-dad8-4fc7-a840-0363e22e6b96,public-safety
2e617e2e-3d22-4d09-b0a2-7cfb580ddba3,geojson
2e617e2e-3d22-4d09-b0a2-7cfb580ddba3,json
2e617e2e-3d22-4d09-b0a2-7cfb580ddba3,public-safety
2e617e2e-3d22-4d09-b0a2-7cfb580ddba3,gdp
8715c34b-803b-4087-9ccc-4279ef11c969,mortality
8715c34b-803b-4087-9ccc-4279ef11c969,gis
8715c34b-803b-4087-9ccc-4279ef11c969,energy
bce0172f-4ed7-46b3-a43f-dce227ebf22a,health
bce0172f-4ed7-46b3-a43f-dce227ebf22a,budget
8b8d3202-1822-4353-8dfc-e0b6870ca83c,education
8b8d3202-1822-4353-8dfc-e0b6870ca83c,budget
f8485037-11ce-4df6-8718-fafe64cc1157,employment
f8485037-11ce-4df6-8718-fafe64cc1157,api
f8485037-11ce-4df6-8718-fafe64cc1157,finance
b9c36eba-7dff-40fa-8162-b29852d5bbd6,gis
b9c36eba-7dff-40fa-8162-b29852d5bbd6,climate-change
661104a4-4173-4a48-9551-c1033fee669e,geojson
661104a4-4173-4a48-9551-c1033fee669e,education
31fbe644-30e2-4c31-9886-73b783a46ee7,satellite
31fbe644-30e2-4c31-9886-73b783a46ee7,biodiversity
31fbe644-30e2-4c31-9886-73b783a46ee7,infrastructure
120c6252-8183-4df1-92b8-4191ef5a6c87,air-quality
120c6252-8183-4df1-92b8-4191ef5a6c87,inflation
120c6252-8183-4df1-92b8-4191ef5a6c87,gis
120c6252-8183-4df1-92b8-4191ef5a6c87,health
f0cd22ac-e8cf-4905-9d3b-48df2645f509,gdp
f0cd22ac-e8cf-4905-9d3b-48df2645f509,air-quality
946c8db3-650f-4ca2-ad2f-a329e75b9ade,population
946c8db3-650f-4ca2-ad2f-a329e75b9ade,energy
946c8db3-650f-4ca2-ad2f-a329e75b9ade,finance
946c8db3-650f-4ca2-ad2f-a329e75b9ade,api
946c8db3-650f-4ca2-ad2f-a329e75b9ade,state
946c8db3-650f-4ca2-ad2f-a329e75b9ade,grants
78e5961d-900c-411d-bb82-099e3e7bb99c,budget
78e5961d-900c-411d-bb82-099e3e7bb99c,population
78e5961d-900c-411d-bb82-099e3e7bb99c,housing
78e5961d-900c-411d-bb82-099e3e7bb99c,environment
78e5961d-900c-411d-bb82-099e3e7bb99c,infrastructure
78e5961d-900c-411d-bb82-099e3e7bb99c,climate-change
7f66cb6f-f5c6-4c05-8de2-6839c3b6d2b4,employment
7f66cb6f-f5c6-4c05-8de2-6839c3b6d2b4,json
4aba3b30-7fef-4aad-a3ce-86eee6a64f08,remote-sensing
4aba3b30-7fef-4aad-a3ce-86eee6a64f08,api
4aba3b30-7fef-4aad-a3ce-86eee6a64f08,climate-change
ccc6e613-5237-4bf2-b88e-4928a01856a1,census
ccc6e613-5237-4bf2-b88e-4928a01856a1,biodiversity
ccc6e613-5237-4bf2-b88e-4928a01856a1,open-data
ccc6e613-5237-4bf2-b88e-4928a01856a1,finance
ccc6e613-5237-4bf2-b88e-4928a01856a1,json
ccc6e613-5237-4bf2-b88e-4928a01856a1,statistics
a20b3c7f-31e6-415b-b87a-fe270cff642e,public-safety
a20b3c7f-31e6-415b-b87a-fe270cff642e,survey
a20b3c7f-31e6-415b-b87a-fe270cff642e,budget
a20b3c7f-31e6-415b-b87a-fe270cff642e,tax
1b7982b5-568c-412d-bcdf-fa48e7f4f454,tax
1b7982b5-568c-412d-bcdf-fa48e7f4f454,geojson
1b7982b5-568c-412d-bcdf-fa48e7f4f454,finance
1b7982b5-568c-412d-bcdf-fa48e7f4f454,gis
8f0e6dba-28db-4ceb-9942-d7ca7c9f6ed6,api
8f0e6dba-28db-4ceb-9942-d7ca7c9f6ed6,annual
a4cbe771-2453-45e2-a00b-676a392da16b,state
a4cbe771-2453-45e2-a00b-676a392da16b,transportation
a4cbe771-2453-45e2-a00b-676a392da16b,survey
a4cbe771-2453-45e2-a00b-676a392da16b,finance
a4cbe771-2453-45e2-a00b-676a392da16b,budget
a4cbe771-2453-45e2-a00b-676a392da16b,mapping
1a3b0d6a-c10c-475c-9c05-cbaccf858470,annual
1a3b0d6a-c10c-475c-9c05-cbaccf858470,energy
1a3b0d6a-c10c-475c-9c05-cbaccf858470,climate-change
103e306c-7eec-4443-8b6e-c6d563115d12,hurricane
103e306c-7eec-4443-8b6e-c6d563115d12,flood
103e306c-7eec-4443-8b6e-c6d563115d12,tax
103e306c-7eec-4443-8b6e-c6d563115d12,finance
103e306c-7eec-4443-8b6e-c6d563115d12,infrastructure
103e306c-7eec-4443-8b6e-c6d563115d12,csv
45a7c6fa-1e0c-4494-a96b-89815cc939af,housing
45a7c6fa-1e0c-4494-a96b-89815cc939af,spending
45a7c6fa-1e0c-4494-a96b-89815cc939af,contracts
45a7c6fa-1e0c-4494-a96b-89815cc939af,water-quality
45a7c6fa-1e0c-4494-a96b-89815cc939af,local
e9ce4fe8-d8ab-48f4-a265-245c6e66d12e,tax
e9ce4fe8-d8ab-48f4-a265-245c6e66d12e,federal
e9ce4fe8-d8ab-48f4-a265-245c6e66d12e,json
8bdf6c5c-f3d4-4d38-9f0c-93de6ae278ee,budget
8bdf6c5c-f3d4-4d38-9f0c-93de6ae278ee,satellite
8bdf6c5c-f3d4-4d38-9f0c-93de6ae278ee,census
9fd4dda8-3794-4457-8e57-e2188a01e7ba,population
9fd4dda8-3794-4457-8e57-e2188a01e7ba,mortality
58ea732b-f620-458a-9284-7a8b49c7fe08,environment
58ea732b-f620-458a-9284-7a8b49c7fe08,education
58ea732b-f620-458a-9284-7a8b49c7fe08,csv
58ea732b-f620-458a-9284-7a8b49c7fe08,survey
58ea732b-f620-458a-9284-7a8b49c7fe08,time-series
581ba15f-db48-406f-b0cc-2db7e809758b,wildfire
581ba15f-db48-406f-b0cc-2db7e809758b,gdp
581ba15f-db48-406f-b0cc-2db7e809758b,health
581ba15f-db48-406f-b0cc-2db7e809758b,earthquake
581ba15f-db48-406f-b0cc-2db7e809758b,remote-sensing
581ba15f-db48-406f-b0cc-2db7e809758b,energy
d0aa0e68-35c9-40f4-b46e-0e168b565872,open-data
d0aa0e68-35c9-40f4-b46e-0e168b565872,air-quality
d0aa0e68-35c9-40f4-b46e-0e168b565872,climate-change
a4f9e8fe-4ff6-486f-8f83-bcda8669a9a3,state
a4f9e8fe-4ff6-486f-8f83-bcda8669a9a3,time-series
a4f9e8fe-4ff6-486f-8f83-bcda8669a9a3,public-safety
a4f9e8fe-4ff6-486f-8f83-bcda8669a9a3,finance
a4f9e8fe-4ff6-486f-8f83-bcda8669a9a3,budget
f358f829-66ab-44c7-9e28-6028f7fc7b7a,csv
f358f829-66ab-44c7-9e28-6028f7fc7b7a,transportation
57ff775b-6885-4f7c-9d35-dba56018da3c,gis
57ff775b-6885-4f7c-9d35-dba56018da3c,local
57ff775b-6885-4f7c-9d35-dba56018da3c,public-safety
57ff775b-6885-4f7c-9d35-dba56018da3c,budget
57ff775b-6885-4f7c-9d35-dba56018da3c,time-series
57ff775b-6885-4f7c-9d35-dba56018da3c,contracts
6698b10a-53bf-4b6c-9bed-d20b815294cb,water-quality
6698b10a-53bf-4b6c-9bed-d20b815294cb,wildfire
6698b10a-53bf-4b6c-9bed-d20b815294cb,public-safety
265a6baa-3680-47e3-900f-a61bf6e03950,contracts
265a6baa-3680-47e3-900f-a61bf6e03950,flood
265a6baa-3680-47e3-900f-a61bf6e03950,local
e1c1c296-db4b-4a58-8a51-bdbe7b9445ec,environment
e1c1c296-db4b-4a58-8a51-bdbe7b9445ec,wildfire
bc0c3877-3aa0-417c-a864-7e4d79453b42,biodiversity
bc0c3877-3aa0-417c-a864-7e4d79453b42,flood
7cbc638f-d2c9-4a4f-a6fd-d0b98dec2b22,agriculture
7cbc638f-d2c9-4a4f-a6fd-d0b98dec2b22,gis
7cbc638f-d2c9-4a4f-a6fd-d0b98dec2b22,environment
7cbc638f-d2c9-4a4f-a6fd-d0b98dec2b22,covid-19
7cbc638f-d2c9-4a4f-a6fd-d0b98dec2b22,energy
de086ec5-3e27-4d55-bbe0-71098f1c4d33,federal
de086ec5-3e27-4d55-bbe0-71098f1c4d33,finance
de086ec5-3e27-4d55-bbe0-71098f1c4d33,tax
de086ec5-3e27-4d55-bbe0-71098f1c4d33,json
2c921531-532e-4f52-bd6e-5cca94709ec3,inflation
2c921531-532e-4f52-bd6e-5cca94709ec3,vaccination
2c921531-532e-4f52-bd6e-5cca94709ec3,transportation
2c921531-532e-4f52-bd6e-5cca94709ec3,procurement
2c921531-532e-4f52-bd6e-5cca94709ec3,budget
f626f8de-988d-4528-bfee-14f8dda4c12b,energy
f626f8de-988d-4528-bfee-14f8dda4c12b,census
2139dcdc-13e0-405a-8fe5-689a175b2531,federal
2139dcdc-13e0-405a-8fe5-689a175b2531,biodiversity
2139dcdc-13e0-405a-8fe5-689a175b2531,geojson
2139dcdc-13e0-405a-8fe5-689a175b2531,environment
2139dcdc-13e0-405a-8fe5-689a175b2531,census
a7ec22dc-7ddf-410f-9e52-40b279427122,contracts
a7ec22dc-7ddf-410f-9e52-40b279427122,covid-19
a7ec22dc-7ddf-410f-9e52-40b279427122,vaccination
a7ec22dc-7ddf-410f-9e52-40b279427122,gdp
bca9f80a-bddf-4874-a914-8ef0b16510f6,procurement
bca9f80a-bddf-4874-a914-8ef0b16510f6,transportation
e01619b0-1eee-4cb2-967c-090ec7e8de54,mortality
e01619b0-1eee-4cb2-967c-090ec7e8de54,api
e01619b0-1eee-4cb2-967c-090ec7e8de54,flood
e01619b0-1eee-4cb2-967c-090ec7e8de54,time-series
e01619b0-1eee-4cb2-967c-090ec7e8de54,wildfire
fc340f9a-a066-40a8-b200-406683363f49,census
fc340f9a-a066-40a8-b200-406683363f49,education
fc340f9a-a066-40a8-b200-406683363f49,inflation
fc340f9a-a066-40a8-b200-406683363f49,federal
09d4e3a5-6ef4-4f32-b305-35b3c4a20f18,housing
09d4e3a5-6ef4-4f32-b305-35b3c4a20f18,wildfire
09d4e3a5-6ef4-4f32-b305-35b3c4a20f18,federal
09d4e3a5-6ef4-4f32-b305-35b3c4a20f18,health
09d4e3a5-6ef4-4f32-b305-35b3c4a20f18,real-time
09d4e3a5-6ef4-4f32-b305-35b3c4a20f18,climate-change
fa32ea9f-6bb2-4542-a92c-317015600c88,employment
fa32ea9f-6bb2-4542-a92c-317015600c88,tax
